raw_idx,timestamp,log_key,content
1342,2008-11-11 04:30:42,4,Receiving block blk_345577139488306634 src: /10.251.37.240:38873 dest: /10.251.37.240:50010
1343,2008-11-11 04:31:06,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_4577632468651859430 size 67108864
1344,2008-11-11 04:31:32,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_001716_0/part-01716. blk_-2051219911597308805
1345,2008-11-11 04:31:40,2,PacketResponder 1 for block blk_-2680500627064966252 terminating
1346,2008-11-11 04:32:22,4,Receiving block blk_-9092685890953655332 src: /10.250.15.240:43274 dest: /10.250.15.240:50010
1347,2008-11-11 04:33:41,4,Receiving block blk_-4473020641607592551 src: /10.251.42.191:48114 dest: /10.251.42.191:50010
1348,2008-11-11 04:33:58,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-524128780228307052 size 67108864
1349,2008-11-11 04:35:15,3,Received block blk_4443043493758564822 of size 67108864 from /10.251.106.37
1350,2008-11-11 04:36:30,3,Received block blk_5118390778403008591 of size 67108864 from /10.251.30.101
1351,2008-11-11 04:37:46,4,Receiving block blk_2737505352081488746 src: /10.251.194.245:52516 dest: /10.251.194.245:50010
1352,2008-11-11 04:38:25,3,Received block blk_-9013487557842539661 of size 28485342 from /10.251.215.192
1353,2008-11-11 04:39:03,2,PacketResponder 1 for block blk_-8638442557570632582 terminating
1354,2008-11-11 04:40:41,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_111759050707136656 size 67108864
1355,2008-11-11 04:43:04,6,BLOCK* NameSystem.delete: blk_2259206517962925438 is added to invalidSet of 10.251.215.16:50010
1356,2008-11-11 04:43:04,6,BLOCK* NameSystem.delete: blk_-3854777877236596649 is added to invalidSet of 10.251.39.160:50010
1357,2008-11-11 04:43:05,6,BLOCK* NameSystem.delete: blk_-4265150363959543078 is added to invalidSet of 10.251.39.160:50010
1358,2008-11-11 04:43:09,6,BLOCK* NameSystem.delete: blk_3729730843466061623 is added to invalidSet of 10.251.27.63:50010
1359,2008-11-11 04:43:10,6,BLOCK* NameSystem.delete: blk_3876184938151091897 is added to invalidSet of 10.251.30.85:50010
1360,2008-11-11 04:43:11,6,BLOCK* NameSystem.delete: blk_-1227720343537039835 is added to invalidSet of 10.251.202.134:50010
1361,2008-11-11 04:43:14,6,BLOCK* NameSystem.delete: blk_-6921441628286995043 is added to invalidSet of 10.251.126.83:50010
1362,2008-11-11 04:43:15,6,BLOCK* NameSystem.delete: blk_3539852484771802299 is added to invalidSet of 10.250.19.227:50010
1363,2008-11-11 04:43:16,6,BLOCK* NameSystem.delete: blk_2341651676737321162 is added to invalidSet of 10.251.203.129:50010
1364,2008-11-11 04:43:18,6,BLOCK* NameSystem.delete: blk_-765820154946060546 is added to invalidSet of 10.251.65.203:50010
1365,2008-11-11 04:43:19,6,BLOCK* NameSystem.delete: blk_-2492400942012223395 is added to invalidSet of 10.251.202.209:50010
1366,2008-11-11 04:43:20,6,BLOCK* NameSystem.delete: blk_-8351015090014570293 is added to invalidSet of 10.251.199.86:50010
1367,2008-11-11 04:43:28,6,BLOCK* NameSystem.delete: blk_-328970571549408286 is added to invalidSet of 10.251.214.32:50010
1368,2008-11-11 04:43:28,6,BLOCK* NameSystem.delete: blk_-8130925109202184099 is added to invalidSet of 10.251.125.193:50010
1369,2008-11-11 04:43:31,6,BLOCK* NameSystem.delete: blk_-3242342105286997235 is added to invalidSet of 10.251.71.97:50010
1370,2008-11-11 04:43:32,6,BLOCK* NameSystem.delete: blk_2468407162668753567 is added to invalidSet of 10.251.106.37:50010
1371,2008-11-11 04:43:35,6,BLOCK* NameSystem.delete: blk_7841365850685201915 is added to invalidSet of 10.251.110.68:50010
1372,2008-11-11 04:43:37,10,Verification succeeded for blk_-6160667975382232149
1374,2008-11-11 04:43:38,6,BLOCK* NameSystem.delete: blk_5203504995927133832 is added to invalidSet of 10.250.13.240:50010
1373,2008-11-11 04:43:38,6,BLOCK* NameSystem.delete: blk_2426255659473300323 is added to invalidSet of 10.251.106.37:50010
1375,2008-11-11 04:43:40,6,BLOCK* NameSystem.delete: blk_815809455641029563 is added to invalidSet of 10.251.111.37:50010
1376,2008-11-11 04:43:43,6,BLOCK* NameSystem.delete: blk_6413710007211667486 is added to invalidSet of 10.251.30.179:50010
1377,2008-11-11 04:43:45,6,BLOCK* NameSystem.delete: blk_-2907776069874917892 is added to invalidSet of 10.251.215.16:50010
1378,2008-11-11 04:43:47,6,BLOCK* NameSystem.delete: blk_-5802915611610989626 is added to invalidSet of 10.251.110.196:50010
1379,2008-11-11 04:43:49,6,BLOCK* NameSystem.delete: blk_-7668075074035173978 is added to invalidSet of 10.251.31.5:50010
1380,2008-11-11 04:43:51,6,BLOCK* NameSystem.delete: blk_-1573544581830458089 is added to invalidSet of 10.251.122.65:50010
1381,2008-11-11 04:43:53,5,Deleting block blk_-1180596628202464893 file /mnt/hadoop/dfs/data/current/subdir52/blk_-1180596628202464893
1382,2008-11-11 04:44:27,4,Receiving block blk_1407935810673971357 src: /10.251.123.99:54184 dest: /10.251.123.99:50010
1383,2008-11-11 04:45:22,5,Deleting block blk_-8167717961644709843 file /mnt/hadoop/dfs/data/current/blk_-8167717961644709843
1384,2008-11-11 04:45:43,5,Deleting block blk_-7464161062429228045 file /mnt/hadoop/dfs/data/current/subdir19/blk_-7464161062429228045
1385,2008-11-11 04:45:46,5,Deleting block blk_-5934436507161953485 file /mnt/hadoop/dfs/data/current/subdir33/blk_-5934436507161953485
1386,2008-11-11 04:45:46,3,Received block blk_-3922743468150895472 of size 67108864 from /10.251.39.179
1387,2008-11-11 04:45:50,5,Deleting block blk_-7832937837605180330 file /mnt/hadoop/dfs/data/current/subdir49/blk_-7832937837605180330
1388,2008-11-11 04:45:54,5,Deleting block blk_-8547071368131084410 file /mnt/hadoop/dfs/data/current/subdir38/blk_-8547071368131084410
1389,2008-11-11 04:45:56,5,Deleting block blk_-5429042599096020592 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429042599096020592
1390,2008-11-11 04:46:12,5,Deleting block blk_-6350492516478706425 file /mnt/hadoop/dfs/data/current/subdir36/blk_-6350492516478706425
1391,2008-11-11 04:46:24,5,Deleting block blk_-6053005391233809507 file /mnt/hadoop/dfs/data/current/subdir27/blk_-6053005391233809507
1392,2008-11-11 04:46:24,3,Received block blk_-1522998827901549925 of size 67108864 from /10.251.127.47
1393,2008-11-11 04:46:30,5,Deleting block blk_-4311652947826112510 file /mnt/hadoop/dfs/data/current/subdir57/blk_-4311652947826112510
1394,2008-11-11 04:46:35,5,Deleting block blk_-1754204887541031211 file /mnt/hadoop/dfs/data/current/subdir58/blk_-1754204887541031211
1395,2008-11-11 04:46:39,5,Deleting block blk_-4165176068096983220 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4165176068096983220
1396,2008-11-11 04:46:48,5,Deleting block blk_4863571548336254624 file /mnt/hadoop/dfs/data/current/subdir5/blk_4863571548336254624
1397,2008-11-11 04:46:50,5,Deleting block blk_-4844505495441326897 file /mnt/hadoop/dfs/data/current/subdir36/blk_-4844505495441326897
1398,2008-11-11 04:46:52,5,Deleting block blk_-7513928662244669476 file /mnt/hadoop/dfs/data/current/subdir11/blk_-7513928662244669476
1399,2008-11-11 04:46:54,5,Deleting block blk_-5014786445735476734 file /mnt/hadoop/dfs/data/current/subdir9/blk_-5014786445735476734
1400,2008-11-11 04:47:00,5,Deleting block blk_-1046472716157313227 file /mnt/hadoop/dfs/data/current/subdir62/blk_-1046472716157313227
1401,2008-11-11 04:47:00,5,Deleting block blk_-1281276222788579863 file /mnt/hadoop/dfs/data/current/subdir30/blk_-1281276222788579863
1402,2008-11-11 04:47:04,5,Deleting block blk_449049393237281194 file /mnt/hadoop/dfs/data/current/subdir18/blk_449049393237281194
1403,2008-11-11 04:47:16,5,Deleting block blk_352185875883785141 file /mnt/hadoop/dfs/data/current/subdir44/blk_352185875883785141
1404,2008-11-11 04:47:20,5,Deleting block blk_-2890295200276774269 file /mnt/hadoop/dfs/data/current/subdir29/blk_-2890295200276774269
1405,2008-11-11 04:47:28,5,Deleting block blk_1379455396847512711 file /mnt/hadoop/dfs/data/current/blk_1379455396847512711
1406,2008-11-11 04:47:40,5,Deleting block blk_2180875151184358991 file /mnt/hadoop/dfs/data/current/subdir31/blk_2180875151184358991
1407,2008-11-11 04:47:49,4,Receiving block blk_-8879979113392880065 src: /10.251.202.181:33345 dest: /10.251.202.181:50010
1408,2008-11-11 04:47:52,5,Deleting block blk_1553688227908800900 file /mnt/hadoop/dfs/data/current/subdir15/blk_1553688227908800900
1409,2008-11-11 04:47:57,5,Deleting block blk_6138894560185644209 file /mnt/hadoop/dfs/data/current/subdir42/blk_6138894560185644209
1410,2008-11-11 04:47:59,5,Deleting block blk_-1368324087589035770 file /mnt/hadoop/dfs/data/current/blk_-1368324087589035770
1411,2008-11-11 04:47:59,5,Deleting block blk_3274968259628929519 file /mnt/hadoop/dfs/data/current/subdir19/blk_3274968259628929519
1412,2008-11-11 04:48:06,5,Deleting block blk_5736622945587812309 file /mnt/hadoop/dfs/data/current/subdir19/blk_5736622945587812309
1413,2008-11-11 04:48:12,5,Deleting block blk_9142114171015520823 file /mnt/hadoop/dfs/data/current/subdir48/blk_9142114171015520823
1414,2008-11-11 04:48:22,5,Deleting block blk_8556592730481313831 file /mnt/hadoop/dfs/data/current/blk_8556592730481313831
1415,2008-11-11 04:48:34,5,Deleting block blk_6147898566868510104 file /mnt/hadoop/dfs/data/current/subdir36/blk_6147898566868510104
1416,2008-11-11 04:48:47,4,Receiving block blk_-4334868513923498900 src: /10.251.91.15:35440 dest: /10.251.91.15:50010
1417,2008-11-11 04:48:55,5,Deleting block blk_9081834782322008396 file /mnt/hadoop/dfs/data/current/subdir40/blk_9081834782322008396
1418,2008-11-11 04:49:13,5,Deleting block blk_8962411947457130719 file /mnt/hadoop/dfs/data/current/subdir16/blk_8962411947457130719
1420,2008-11-11 04:51:25,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_7434237665308221519 size 67108864
1419,2008-11-11 04:51:25,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_2312679955495839894 size 67108864
1421,2008-11-11 04:52:22,4,Receiving block blk_2380775154966815858 src: /10.251.107.50:33333 dest: /10.251.107.50:50010
1422,2008-11-11 04:52:24,3,Received block blk_3777389444004341563 of size 67108864 from /10.251.214.175
1423,2008-11-11 04:52:52,2,PacketResponder 2 for block blk_-4578850505370039622 terminating
1424,2008-11-11 04:54:30,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_4893049344332234616 size 67108864
1425,2008-11-11 04:56:14,4,Receiving block blk_9131004320470011870 src: /10.251.123.132:52815 dest: /10.251.123.132:50010
1426,2008-11-11 04:56:23,7,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000040_0/part-00040. blk_1253515519191706153
1427,2008-11-11 04:56:28,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-9056748866943837167 size 67108864
1428,2008-11-11 04:57:51,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_-8298519990603402919 size 67108864
1429,2008-11-11 04:58:04,3,Received block blk_-337972286882621518 of size 67108864 from /10.250.10.144
1430,2008-11-11 04:58:34,2,PacketResponder 0 for block blk_-4411589101766563890 terminating
1431,2008-11-11 04:59:03,4,Receiving block blk_-8838632285969241889 src: /10.251.43.21:35844 dest: /10.251.43.21:50010
1432,2008-11-11 04:59:04,2,PacketResponder 2 for block blk_-8225435781013159573 terminating
1433,2008-11-11 04:59:11,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7985144765168396303 size 67108864
1434,2008-11-11 05:00:45,7,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. blk_-6841570414687342011
1435,2008-11-11 05:01:05,3,Received block blk_3924177422736829493 of size 67108864 from /10.251.66.102
1436,2008-11-11 05:03:07,4,Receiving block blk_9074726164158535746 src: /10.251.214.32:34409 dest: /10.251.214.32:50010
1437,2008-11-11 05:03:13,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_-5773244829531118765 size 67108864
1438,2008-11-11 05:03:34,12,Received block blk_-4411589101766563890 src: /10.250.14.38:37362 dest: /10.250.14.38:50010 of size 67108864
1439,2008-11-11 05:03:46,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_-8923923031063738809 size 67108864
1440,2008-11-11 05:04:14,4,Receiving block blk_-8703611999267892995 src: /10.250.15.101:32889 dest: /10.250.15.101:50010
1441,2008-11-11 05:04:26,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-5352085087037370841 size 67108864
1442,2008-11-11 05:05:34,3,Received block blk_1411218759880637753 of size 67108864 from /10.251.123.20
1443,2008-11-11 05:07:10,2,PacketResponder 2 for block blk_-2268450354164990110 terminating
1444,2008-11-11 05:10:05,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.79:50010 is added to blk_-3622135859810774312 size 67108864
1445,2008-11-11 05:10:07,4,Receiving block blk_-2667669005094349452 src: /10.251.203.149:41751 dest: /10.251.203.149:50010
1446,2008-11-11 05:11:28,3,Received block blk_-2935178173527646581 of size 67108864 from /10.251.65.237
1447,2008-11-11 05:11:29,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_5781791720343455145 size 67108864
1448,2008-11-11 05:11:30,3,Received block blk_49420377461855719 of size 67108864 from /10.251.70.112
1449,2008-11-11 05:13:31,2,PacketResponder 0 for block blk_-805262942087665153 terminating
1450,2008-11-11 05:14:11,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_8323519561483823145 size 67108864
1451,2008-11-11 05:15:13,4,Receiving block blk_2208589726473895860 src: /10.251.199.245:33914 dest: /10.251.199.245:50010
1452,2008-11-11 05:15:17,4,Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010
1453,2008-11-11 05:15:55,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_-3253005280055520211 size 67108864
1454,2008-11-11 05:17:26,3,Received block blk_-6832799704680039005 of size 67108864 from /10.250.17.225
1455,2008-11-11 05:17:44,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_4777657900314457675 size 3546628
1456,2008-11-11 05:18:19,3,Received block blk_-6464892000340112134 of size 67108864 from /10.250.5.161
1457,2008-11-11 05:19:53,2,PacketResponder 2 for block blk_-8435779070374485499 terminating
1458,2008-11-11 05:20:17,3,Received block blk_8993862241777591326 of size 67108864 from /10.250.15.240
1459,2008-11-11 05:21:03,4,Receiving block blk_8452214765874767801 src: /10.251.38.197:60409 dest: /10.251.38.197:50010
1460,2008-11-11 05:23:48,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-2281067667503210140 size 67108864
1461,2008-11-11 05:25:07,2,PacketResponder 2 for block blk_-4424971182856566289 terminating
1462,2008-11-11 05:26:33,2,PacketResponder 0 for block blk_2040222317555585426 terminating
1463,2008-11-11 05:27:16,4,Receiving block blk_-663653551898848389 src: /10.251.203.149:42756 dest: /10.251.203.149:50010
1464,2008-11-11 05:28:03,4,Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:50010
1465,2008-11-11 05:28:12,4,Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010
1466,2008-11-11 05:28:42,2,PacketResponder 2 for block blk_2953550760670423417 terminating
1467,2008-11-11 05:28:46,3,Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179
1468,2008-11-11 05:28:53,3,Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174
1469,2008-11-11 05:30:01,3,Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19
1470,2008-11-11 05:30:10,7,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131
1471,2008-11-11 05:31:58,4,Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:50010
1472,2008-11-11 05:32:45,4,Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010
1473,2008-11-11 05:33:25,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443
1474,2008-11-11 05:33:47,3,Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131
1475,2008-11-11 05:33:59,7,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_6400082566804273401
1476,2008-11-11 05:34:00,4,Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010
1477,2008-11-11 05:34:31,3,Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67
1478,2008-11-11 05:36:19,4,Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010
1479,2008-11-11 05:39:16,2,PacketResponder 1 for block blk_-5580322334454533924 terminating
1480,2008-11-11 05:39:32,2,PacketResponder 1 for block blk_7500282100357271699 terminating
1481,2008-11-11 05:39:58,4,Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010
1482,2008-11-11 05:40:04,3,Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179
1483,2008-11-11 05:40:18,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141
1484,2008-11-11 05:41:35,3,Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53
1485,2008-11-11 05:43:10,3,Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3
1486,2008-11-11 05:43:23,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864
